"2_n256d4r;	dt;	0.01;	27243.08;	106.42;	verbose:true;	switchperrack:1;	nodeperswitch:1;	replay:none;	runtype:simgrid;	repeats:1;	maxprocesses:28;	cleanafter:true;	bfstype:replicated;	himenogridsize:S;	privatize:yes;	corepernode:1;	himenokmax:4;	cacheusage:use;	power:5000000000000.0;	cablebw:100000000000.0;	switchlat:1.0e-07;	collselector:mvapich2;	switchbw:5000000000000.0;	defaultdistance:5;	addproperties:[];	tracing:false;	configpath:/home/huyao/simgrid-template/MpiEnv/config/golfgraph;	nswitches:256;	resultfile:result_256_5e12_100e9_100e-9;	displayname:2_n256d4r;	layoutedges:size_256/n256d4r.edges;	platformfile:platforms/2_n256d4r.xml;	hostfile:platforms/2_n256d4r.txt;	benchname:dt;	benchclass:B;	resultpath:/home/huyao/simgrid-template/MpiEnv/config/golfgraph/result_256_5e12_100e9_100e-9.csv;	"
"2_n256d4g;	cg;	1.06653;	51987.33;	203.08;	verbose:true;	switchperrack:1;	nodeperswitch:1;	replay:none;	runtype:simgrid;	repeats:1;	maxprocesses:28;	cleanafter:true;	bfstype:replicated;	himenogridsize:S;	privatize:yes;	corepernode:1;	himenokmax:4;	cacheusage:use;	power:5000000000000.0;	cablebw:100000000000.0;	switchlat:1.0e-07;	collselector:mvapich2;	switchbw:5000000000000.0;	defaultdistance:5;	addproperties:[];	tracing:false;	configpath:/home/huyao/simgrid-template/MpiEnv/config/golfgraph;	nswitches:256;	resultfile:result_256_5e12_100e9_100e-9;	displayname:2_n256d4g;	layoutedges:size_256/n256d4g.edges;	platformfile:platforms/2_n256d4g.xml;	hostfile:platforms/2_n256d4g.txt;	benchname:cg;	benchclass:B;	resultpath:/home/huyao/simgrid-template/MpiEnv/config/golfgraph/result_256_5e12_100e9_100e-9.csv;	"
"2_n256d4r;	cg;	1.16496;	47593.49;	185.91;	verbose:true;	switchperrack:1;	nodeperswitch:1;	replay:none;	runtype:simgrid;	repeats:1;	maxprocesses:28;	cleanafter:true;	bfstype:replicated;	himenogridsize:S;	privatize:yes;	corepernode:1;	himenokmax:4;	cacheusage:use;	power:5000000000000.0;	cablebw:100000000000.0;	switchlat:1.0e-07;	collselector:mvapich2;	switchbw:5000000000000.0;	defaultdistance:5;	addproperties:[];	tracing:false;	configpath:/home/huyao/simgrid-template/MpiEnv/config/golfgraph;	nswitches:256;	resultfile:result_256_5e12_100e9_100e-9;	displayname:2_n256d4r;	layoutedges:size_256/n256d4r.edges;	platformfile:platforms/2_n256d4r.xml;	hostfile:platforms/2_n256d4r.txt;	benchname:cg;	benchclass:B;	resultpath:/home/huyao/simgrid-template/MpiEnv/config/golfgraph/result_256_5e12_100e9_100e-9.csv;	"
"2_torus-4-4-4-4;	bt;	0.931134;	759095.09;	2965.22;	verbose:true;	switchperrack:1;	nodeperswitch:1;	replay:none;	runtype:simgrid;	repeats:1;	maxprocesses:28;	cleanafter:true;	bfstype:replicated;	himenogridsize:S;	privatize:yes;	corepernode:1;	himenokmax:4;	cacheusage:use;	power:5000000000000.0;	cablebw:100000000000.0;	switchlat:1.0e-07;	collselector:mvapich2;	switchbw:5000000000000.0;	defaultdistance:5;	addproperties:[];	tracing:false;	configpath:/home/huyao/simgrid-template/MpiEnv/config/golfgraph;	nswitches:256;	resultfile:result_256_5e12_100e9_100e-9;	displayname:2_torus-4-4-4-4;	layoutedges:size_256/torus-4-4-4-4.edges;	platformfile:platforms/2_torus-4-4-4-4.xml;	hostfile:platforms/2_torus-4-4-4-4.txt;	benchname:bt;	benchclass:B;	resultpath:/home/huyao/simgrid-template/MpiEnv/config/golfgraph/result_256_5e12_100e9_100e-9.csv;	"
"2_torus-16-16;	sp;	1.39348;	255801.56;	999.22;	verbose:true;	switchperrack:1;	nodeperswitch:1;	replay:none;	runtype:simgrid;	repeats:1;	maxprocesses:28;	cleanafter:true;	bfstype:replicated;	himenogridsize:S;	privatize:yes;	corepernode:1;	himenokmax:4;	cacheusage:use;	power:5000000000000.0;	cablebw:100000000000.0;	switchlat:1.0e-07;	collselector:mvapich2;	switchbw:5000000000000.0;	defaultdistance:5;	addproperties:[];	tracing:false;	configpath:/home/huyao/simgrid-template/MpiEnv/config/golfgraph;	nswitches:256;	resultfile:result_256_5e12_100e9_100e-9;	displayname:2_torus-16-16;	layoutedges:size_256/torus-16-16.edges;	platformfile:platforms/2_torus-16-16.xml;	hostfile:platforms/2_torus-16-16.txt;	benchname:sp;	benchclass:B;	resultpath:/home/huyao/simgrid-template/MpiEnv/config/golfgraph/result_256_5e12_100e9_100e-9.csv;	"
"2_n256d8g;	bt;	0.375211;	1883466.49;	7357.29;	verbose:true;	switchperrack:1;	nodeperswitch:1;	replay:none;	runtype:simgrid;	repeats:1;	maxprocesses:28;	cleanafter:true;	bfstype:replicated;	himenogridsize:S;	privatize:yes;	corepernode:1;	himenokmax:4;	cacheusage:use;	power:5000000000000.0;	cablebw:100000000000.0;	switchlat:1.0e-07;	collselector:mvapich2;	switchbw:5000000000000.0;	defaultdistance:5;	addproperties:[];	tracing:false;	configpath:/home/huyao/simgrid-template/MpiEnv/config/golfgraph;	nswitches:256;	resultfile:result_256_5e12_100e9_100e-9;	displayname:2_n256d8g;	layoutedges:size_256/n256d8g.edges;	platformfile:platforms/2_n256d8g.xml;	hostfile:platforms/2_n256d8g.txt;	benchname:bt;	benchclass:B;	resultpath:/home/huyao/simgrid-template/MpiEnv/config/golfgraph/result_256_5e12_100e9_100e-9.csv;	"
"2_torus-16-16;	lu;	1.45508;	345699.71;	1350.39;	verbose:true;	switchperrack:1;	nodeperswitch:1;	replay:none;	runtype:simgrid;	repeats:1;	maxprocesses:28;	cleanafter:true;	bfstype:replicated;	himenogridsize:S;	privatize:yes;	corepernode:1;	himenokmax:4;	cacheusage:use;	power:5000000000000.0;	cablebw:100000000000.0;	switchlat:1.0e-07;	collselector:mvapich2;	switchbw:5000000000000.0;	defaultdistance:5;	addproperties:[];	tracing:false;	configpath:/home/huyao/simgrid-template/MpiEnv/config/golfgraph;	nswitches:256;	resultfile:result_256_5e12_100e9_100e-9;	displayname:2_torus-16-16;	layoutedges:size_256/torus-16-16.edges;	platformfile:platforms/2_torus-16-16.xml;	hostfile:platforms/2_torus-16-16.txt;	benchname:lu;	benchclass:B;	resultpath:/home/huyao/simgrid-template/MpiEnv/config/golfgraph/result_256_5e12_100e9_100e-9.csv;	"
"2_n256d8r;	bt;	0.414167;	1706477.39;	6665.93;	verbose:true;	switchperrack:1;	nodeperswitch:1;	replay:none;	runtype:simgrid;	repeats:1;	maxprocesses:28;	cleanafter:true;	bfstype:replicated;	himenogridsize:S;	privatize:yes;	corepernode:1;	himenokmax:4;	cacheusage:use;	power:5000000000000.0;	cablebw:100000000000.0;	switchlat:1.0e-07;	collselector:mvapich2;	switchbw:5000000000000.0;	defaultdistance:5;	addproperties:[];	tracing:false;	configpath:/home/huyao/simgrid-template/MpiEnv/config/golfgraph;	nswitches:256;	resultfile:result_256_5e12_100e9_100e-9;	displayname:2_n256d8r;	layoutedges:size_256/n256d8r.edges;	platformfile:platforms/2_n256d8r.xml;	hostfile:platforms/2_n256d8r.txt;	benchname:bt;	benchclass:B;	resultpath:/home/huyao/simgrid-template/MpiEnv/config/golfgraph/result_256_5e12_100e9_100e-9.csv;	"
"2_n256d4g;	bt;	0.574699;	1229623.61;	4803.22;	verbose:true;	switchperrack:1;	nodeperswitch:1;	replay:none;	runtype:simgrid;	repeats:1;	maxprocesses:28;	cleanafter:true;	bfstype:replicated;	himenogridsize:S;	privatize:yes;	corepernode:1;	himenokmax:4;	cacheusage:use;	power:5000000000000.0;	cablebw:100000000000.0;	switchlat:1.0e-07;	collselector:mvapich2;	switchbw:5000000000000.0;	defaultdistance:5;	addproperties:[];	tracing:false;	configpath:/home/huyao/simgrid-template/MpiEnv/config/golfgraph;	nswitches:256;	resultfile:result_256_5e12_100e9_100e-9;	displayname:2_n256d4g;	layoutedges:size_256/n256d4g.edges;	platformfile:platforms/2_n256d4g.xml;	hostfile:platforms/2_n256d4g.txt;	benchname:bt;	benchclass:B;	resultpath:/home/huyao/simgrid-template/MpiEnv/config/golfgraph/result_256_5e12_100e9_100e-9.csv;	"
"2_n256d4r;	bt;	0.612704;	1153587.31;	4506.2;	verbose:true;	switchperrack:1;	nodeperswitch:1;	replay:none;	runtype:simgrid;	repeats:1;	maxprocesses:28;	cleanafter:true;	bfstype:replicated;	himenogridsize:S;	privatize:yes;	corepernode:1;	himenokmax:4;	cacheusage:use;	power:5000000000000.0;	cablebw:100000000000.0;	switchlat:1.0e-07;	collselector:mvapich2;	switchbw:5000000000000.0;	defaultdistance:5;	addproperties:[];	tracing:false;	configpath:/home/huyao/simgrid-template/MpiEnv/config/golfgraph;	nswitches:256;	resultfile:result_256_5e12_100e9_100e-9;	displayname:2_n256d4r;	layoutedges:size_256/n256d4r.edges;	platformfile:platforms/2_n256d4r.xml;	hostfile:platforms/2_n256d4r.txt;	benchname:bt;	benchclass:B;	resultpath:/home/huyao/simgrid-template/MpiEnv/config/golfgraph/result_256_5e12_100e9_100e-9.csv;	"
"2_torus-4-4-4-4;	sp;	1.68486;	211399.92;	825.78;	verbose:true;	switchperrack:1;	nodeperswitch:1;	replay:none;	runtype:simgrid;	repeats:1;	maxprocesses:28;	cleanafter:true;	bfstype:replicated;	himenogridsize:S;	privatize:yes;	corepernode:1;	himenokmax:4;	cacheusage:use;	power:5000000000000.0;	cablebw:100000000000.0;	switchlat:1.0e-07;	collselector:mvapich2;	switchbw:5000000000000.0;	defaultdistance:5;	addproperties:[];	tracing:false;	configpath:/home/huyao/simgrid-template/MpiEnv/config/golfgraph;	nswitches:256;	resultfile:result_256_5e12_100e9_100e-9;	displayname:2_torus-4-4-4-4;	layoutedges:size_256/torus-4-4-4-4.edges;	platformfile:platforms/2_torus-4-4-4-4.xml;	hostfile:platforms/2_torus-4-4-4-4.txt;	benchname:sp;	benchclass:B;	resultpath:/home/huyao/simgrid-template/MpiEnv/config/golfgraph/result_256_5e12_100e9_100e-9.csv;	"
"2_n256d8g;	is;	0.0;	65673.19;	256.54;	verbose:true;	switchperrack:1;	nodeperswitch:1;	replay:none;	runtype:simgrid;	repeats:1;	maxprocesses:28;	cleanafter:true;	bfstype:replicated;	himenogridsize:S;	privatize:yes;	corepernode:1;	himenokmax:4;	cacheusage:use;	power:5000000000000.0;	cablebw:100000000000.0;	switchlat:1.0e-07;	collselector:mvapich2;	switchbw:5000000000000.0;	defaultdistance:5;	addproperties:[];	tracing:false;	configpath:/home/huyao/simgrid-template/MpiEnv/config/golfgraph;	nswitches:256;	resultfile:result_256_5e12_100e9_100e-9;	displayname:2_n256d8g;	layoutedges:size_256/n256d8g.edges;	platformfile:platforms/2_n256d8g.xml;	hostfile:platforms/2_n256d8g.txt;	benchname:is;	benchclass:A;	resultpath:/home/huyao/simgrid-template/MpiEnv/config/golfgraph/result_256_5e12_100e9_100e-9.csv;	"
"2_n256d4g;	is;	0.0;	45495.4;	177.72;	verbose:true;	switchperrack:1;	nodeperswitch:1;	replay:none;	runtype:simgrid;	repeats:1;	maxprocesses:28;	cleanafter:true;	bfstype:replicated;	himenogridsize:S;	privatize:yes;	corepernode:1;	himenokmax:4;	cacheusage:use;	power:5000000000000.0;	cablebw:100000000000.0;	switchlat:1.0e-07;	collselector:mvapich2;	switchbw:5000000000000.0;	defaultdistance:5;	addproperties:[];	tracing:false;	configpath:/home/huyao/simgrid-template/MpiEnv/config/golfgraph;	nswitches:256;	resultfile:result_256_5e12_100e9_100e-9;	displayname:2_n256d4g;	layoutedges:size_256/n256d4g.edges;	platformfile:platforms/2_n256d4g.xml;	hostfile:platforms/2_n256d4g.txt;	benchname:is;	benchclass:A;	resultpath:/home/huyao/simgrid-template/MpiEnv/config/golfgraph/result_256_5e12_100e9_100e-9.csv;	"
"2_torus-4-4-4-4;	lu;	3.13419;	160019.86;	625.08;	verbose:true;	switchperrack:1;	nodeperswitch:1;	replay:none;	runtype:simgrid;	repeats:1;	maxprocesses:28;	cleanafter:true;	bfstype:replicated;	himenogridsize:S;	privatize:yes;	corepernode:1;	himenokmax:4;	cacheusage:use;	power:5000000000000.0;	cablebw:100000000000.0;	switchlat:1.0e-07;	collselector:mvapich2;	switchbw:5000000000000.0;	defaultdistance:5;	addproperties:[];	tracing:false;	configpath:/home/huyao/simgrid-template/MpiEnv/config/golfgraph;	nswitches:256;	resultfile:result_256_5e12_100e9_100e-9;	displayname:2_torus-4-4-4-4;	layoutedges:size_256/torus-4-4-4-4.edges;	platformfile:platforms/2_torus-4-4-4-4.xml;	hostfile:platforms/2_torus-4-4-4-4.txt;	benchname:lu;	benchclass:B;	resultpath:/home/huyao/simgrid-template/MpiEnv/config/golfgraph/result_256_5e12_100e9_100e-9.csv;	"
"2_n256d8g;	sp;	0.674702;	527897.15;	2062.1;	verbose:true;	switchperrack:1;	nodeperswitch:1;	replay:none;	runtype:simgrid;	repeats:1;	maxprocesses:28;	cleanafter:true;	bfstype:replicated;	himenogridsize:S;	privatize:yes;	corepernode:1;	himenokmax:4;	cacheusage:use;	power:5000000000000.0;	cablebw:100000000000.0;	switchlat:1.0e-07;	collselector:mvapich2;	switchbw:5000000000000.0;	defaultdistance:5;	addproperties:[];	tracing:false;	configpath:/home/huyao/simgrid-template/MpiEnv/config/golfgraph;	nswitches:256;	resultfile:result_256_5e12_100e9_100e-9;	displayname:2_n256d8g;	layoutedges:size_256/n256d8g.edges;	platformfile:platforms/2_n256d8g.xml;	hostfile:platforms/2_n256d8g.txt;	benchname:sp;	benchclass:B;	resultpath:/home/huyao/simgrid-template/MpiEnv/config/golfgraph/result_256_5e12_100e9_100e-9.csv;	"
"2_n256d8r;	is;	0.0;	57207.39;	223.47;	verbose:true;	switchperrack:1;	nodeperswitch:1;	replay:none;	runtype:simgrid;	repeats:1;	maxprocesses:28;	cleanafter:true;	bfstype:replicated;	himenogridsize:S;	privatize:yes;	corepernode:1;	himenokmax:4;	cacheusage:use;	power:5000000000000.0;	cablebw:100000000000.0;	switchlat:1.0e-07;	collselector:mvapich2;	switchbw:5000000000000.0;	defaultdistance:5;	addproperties:[];	tracing:false;	configpath:/home/huyao/simgrid-template/MpiEnv/config/golfgraph;	nswitches:256;	resultfile:result_256_5e12_100e9_100e-9;	displayname:2_n256d8r;	layoutedges:size_256/n256d8r.edges;	platformfile:platforms/2_n256d8r.xml;	hostfile:platforms/2_n256d8r.txt;	benchname:is;	benchclass:A;	resultpath:/home/huyao/simgrid-template/MpiEnv/config/golfgraph/result_256_5e12_100e9_100e-9.csv;	"
"2_n256d8r;	sp;	0.748175;	476051.36;	1859.58;	verbose:true;	switchperrack:1;	nodeperswitch:1;	replay:none;	runtype:simgrid;	repeats:1;	maxprocesses:28;	cleanafter:true;	bfstype:replicated;	himenogridsize:S;	privatize:yes;	corepernode:1;	himenokmax:4;	cacheusage:use;	power:5000000000000.0;	cablebw:100000000000.0;	switchlat:1.0e-07;	collselector:mvapich2;	switchbw:5000000000000.0;	defaultdistance:5;	addproperties:[];	tracing:false;	configpath:/home/huyao/simgrid-template/MpiEnv/config/golfgraph;	nswitches:256;	resultfile:result_256_5e12_100e9_100e-9;	displayname:2_n256d8r;	layoutedges:size_256/n256d8r.edges;	platformfile:platforms/2_n256d8r.xml;	hostfile:platforms/2_n256d8r.txt;	benchname:sp;	benchclass:B;	resultpath:/home/huyao/simgrid-template/MpiEnv/config/golfgraph/result_256_5e12_100e9_100e-9.csv;	"
"2_n256d4g;	sp;	1.03593;	343800.8;	1342.97;	verbose:true;	switchperrack:1;	nodeperswitch:1;	replay:none;	runtype:simgrid;	repeats:1;	maxprocesses:28;	cleanafter:true;	bfstype:replicated;	himenogridsize:S;	privatize:yes;	corepernode:1;	himenokmax:4;	cacheusage:use;	power:5000000000000.0;	cablebw:100000000000.0;	switchlat:1.0e-07;	collselector:mvapich2;	switchbw:5000000000000.0;	defaultdistance:5;	addproperties:[];	tracing:false;	configpath:/home/huyao/simgrid-template/MpiEnv/config/golfgraph;	nswitches:256;	resultfile:result_256_5e12_100e9_100e-9;	displayname:2_n256d4g;	layoutedges:size_256/n256d4g.edges;	platformfile:platforms/2_n256d4g.xml;	hostfile:platforms/2_n256d4g.txt;	benchname:sp;	benchclass:B;	resultpath:/home/huyao/simgrid-template/MpiEnv/config/golfgraph/result_256_5e12_100e9_100e-9.csv;	"
"2_n256d4r;	is;	0.0;	41646.48;	162.68;	verbose:true;	switchperrack:1;	nodeperswitch:1;	replay:none;	runtype:simgrid;	repeats:1;	maxprocesses:28;	cleanafter:true;	bfstype:replicated;	himenogridsize:S;	privatize:yes;	corepernode:1;	himenokmax:4;	cacheusage:use;	power:5000000000000.0;	cablebw:100000000000.0;	switchlat:1.0e-07;	collselector:mvapich2;	switchbw:5000000000000.0;	defaultdistance:5;	addproperties:[];	tracing:false;	configpath:/home/huyao/simgrid-template/MpiEnv/config/golfgraph;	nswitches:256;	resultfile:result_256_5e12_100e9_100e-9;	displayname:2_n256d4r;	layoutedges:size_256/n256d4r.edges;	platformfile:platforms/2_n256d4r.xml;	hostfile:platforms/2_n256d4r.txt;	benchname:is;	benchclass:A;	resultpath:/home/huyao/simgrid-template/MpiEnv/config/golfgraph/result_256_5e12_100e9_100e-9.csv;	"
"2_n256d4r;	sp;	1.11497;	319457.46;	1247.88;	verbose:true;	switchperrack:1;	nodeperswitch:1;	replay:none;	runtype:simgrid;	repeats:1;	maxprocesses:28;	cleanafter:true;	bfstype:replicated;	himenogridsize:S;	privatize:yes;	corepernode:1;	himenokmax:4;	cacheusage:use;	power:5000000000000.0;	cablebw:100000000000.0;	switchlat:1.0e-07;	collselector:mvapich2;	switchbw:5000000000000.0;	defaultdistance:5;	addproperties:[];	tracing:false;	configpath:/home/huyao/simgrid-template/MpiEnv/config/golfgraph;	nswitches:256;	resultfile:result_256_5e12_100e9_100e-9;	displayname:2_n256d4r;	layoutedges:size_256/n256d4r.edges;	platformfile:platforms/2_n256d4r.xml;	hostfile:platforms/2_n256d4r.txt;	benchname:sp;	benchclass:B;	resultpath:/home/huyao/simgrid-template/MpiEnv/config/golfgraph/result_256_5e12_100e9_100e-9.csv;	"
"2_n256d8g;	lu;	2.29888;	218072.26;	851.84;	verbose:true;	switchperrack:1;	nodeperswitch:1;	replay:none;	runtype:simgrid;	repeats:1;	maxprocesses:28;	cleanafter:true;	bfstype:replicated;	himenogridsize:S;	privatize:yes;	corepernode:1;	himenokmax:4;	cacheusage:use;	power:5000000000000.0;	cablebw:100000000000.0;	switchlat:1.0e-07;	collselector:mvapich2;	switchbw:5000000000000.0;	defaultdistance:5;	addproperties:[];	tracing:false;	configpath:/home/huyao/simgrid-template/MpiEnv/config/golfgraph;	nswitches:256;	resultfile:result_256_5e12_100e9_100e-9;	displayname:2_n256d8g;	layoutedges:size_256/n256d8g.edges;	platformfile:platforms/2_n256d8g.xml;	hostfile:platforms/2_n256d8g.txt;	benchname:lu;	benchclass:B;	resultpath:/home/huyao/simgrid-template/MpiEnv/config/golfgraph/result_256_5e12_100e9_100e-9.csv;	"
"2_n256d8r;	lu;	2.56817;	195205.6;	762.52;	verbose:true;	switchperrack:1;	nodeperswitch:1;	replay:none;	runtype:simgrid;	repeats:1;	maxprocesses:28;	cleanafter:true;	bfstype:replicated;	himenogridsize:S;	privatize:yes;	corepernode:1;	himenokmax:4;	cacheusage:use;	power:5000000000000.0;	cablebw:100000000000.0;	switchlat:1.0e-07;	collselector:mvapich2;	switchbw:5000000000000.0;	defaultdistance:5;	addproperties:[];	tracing:false;	configpath:/home/huyao/simgrid-template/MpiEnv/config/golfgraph;	nswitches:256;	resultfile:result_256_5e12_100e9_100e-9;	displayname:2_n256d8r;	layoutedges:size_256/n256d8r.edges;	platformfile:platforms/2_n256d8r.xml;	hostfile:platforms/2_n256d8r.txt;	benchname:lu;	benchclass:B;	resultpath:/home/huyao/simgrid-template/MpiEnv/config/golfgraph/result_256_5e12_100e9_100e-9.csv;	"
"2_n256d4g;	lu;	3.37665;	148463.81;	579.94;	verbose:true;	switchperrack:1;	nodeperswitch:1;	replay:none;	runtype:simgrid;	repeats:1;	maxprocesses:28;	cleanafter:true;	bfstype:replicated;	himenogridsize:S;	privatize:yes;	corepernode:1;	himenokmax:4;	cacheusage:use;	power:5000000000000.0;	cablebw:100000000000.0;	switchlat:1.0e-07;	collselector:mvapich2;	switchbw:5000000000000.0;	defaultdistance:5;	addproperties:[];	tracing:false;	configpath:/home/huyao/simgrid-template/MpiEnv/config/golfgraph;	nswitches:256;	resultfile:result_256_5e12_100e9_100e-9;	displayname:2_n256d4g;	layoutedges:size_256/n256d4g.edges;	platformfile:platforms/2_n256d4g.xml;	hostfile:platforms/2_n256d4g.txt;	benchname:lu;	benchclass:B;	resultpath:/home/huyao/simgrid-template/MpiEnv/config/golfgraph/result_256_5e12_100e9_100e-9.csv;	"
"2_n256d4r;	lu;	3.63412;	137944.91;	538.85;	verbose:true;	switchperrack:1;	nodeperswitch:1;	replay:none;	runtype:simgrid;	repeats:1;	maxprocesses:28;	cleanafter:true;	bfstype:replicated;	himenogridsize:S;	privatize:yes;	corepernode:1;	himenokmax:4;	cacheusage:use;	power:5000000000000.0;	cablebw:100000000000.0;	switchlat:1.0e-07;	collselector:mvapich2;	switchbw:5000000000000.0;	defaultdistance:5;	addproperties:[];	tracing:false;	configpath:/home/huyao/simgrid-template/MpiEnv/config/golfgraph;	nswitches:256;	resultfile:result_256_5e12_100e9_100e-9;	displayname:2_n256d4r;	layoutedges:size_256/n256d4r.edges;	platformfile:platforms/2_n256d4r.xml;	hostfile:platforms/2_n256d4r.txt;	benchname:lu;	benchclass:B;	resultpath:/home/huyao/simgrid-template/MpiEnv/config/golfgraph/result_256_5e12_100e9_100e-9.csv;	"
"2_torus-4-4-4-4;	is;	0.0;	17924.65;	70.02;	verbose:true;	switchperrack:1;	nodeperswitch:1;	replay:none;	runtype:simgrid;	repeats:1;	maxprocesses:28;	cleanafter:true;	bfstype:replicated;	himenogridsize:S;	privatize:yes;	corepernode:1;	himenokmax:4;	cacheusage:use;	power:5000000000000.0;	cablebw:100000000000.0;	switchlat:1.0e-07;	collselector:mvapich2;	switchbw:5000000000000.0;	defaultdistance:5;	addproperties:[];	tracing:false;	configpath:/home/huyao/simgrid-template/MpiEnv/config/golfgraph;	nswitches:256;	resultfile:result_256_5e12_100e9_100e-9;	displayname:2_torus-4-4-4-4;	layoutedges:size_256/torus-4-4-4-4.edges;	platformfile:platforms/2_torus-4-4-4-4.xml;	hostfile:platforms/2_torus-4-4-4-4.txt;	benchname:is;	benchclass:A;	resultpath:/home/huyao/simgrid-template/MpiEnv/config/golfgraph/result_256_5e12_100e9_100e-9.csv;	"
"2_torus-16-16;	is;	0.01;	11566.71;	45.18;	verbose:true;	switchperrack:1;	nodeperswitch:1;	replay:none;	runtype:simgrid;	repeats:1;	maxprocesses:28;	cleanafter:true;	bfstype:replicated;	himenogridsize:S;	privatize:yes;	corepernode:1;	himenokmax:4;	cacheusage:use;	power:5000000000000.0;	cablebw:100000000000.0;	switchlat:1.0e-07;	collselector:mvapich2;	switchbw:5000000000000.0;	defaultdistance:5;	addproperties:[];	tracing:false;	configpath:/home/huyao/simgrid-template/MpiEnv/config/golfgraph;	nswitches:256;	resultfile:result_256_5e12_100e9_100e-9;	displayname:2_torus-16-16;	layoutedges:size_256/torus-16-16.edges;	platformfile:platforms/2_torus-16-16.xml;	hostfile:platforms/2_torus-16-16.txt;	benchname:is;	benchclass:A;	resultpath:/home/huyao/simgrid-template/MpiEnv/config/golfgraph/result_256_5e12_100e9_100e-9.csv;	"
